timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2016-03-12T00:00:00.000Z";"2016-03-12T23:59:59.999Z";"2016-03-12T01:54:20.000Z";"2016-03-12T16:09:19.000Z";"2781";421.6050109863;421.7950134277;410.0939941406;411.6239929199;92712896;6301963440;15310000;"2016-03-12T23:59:59.999Z"
"2016-03-11T00:00:00.000Z";"2016-03-11T23:59:59.999Z";"2016-03-11T10:29:18.000Z";"2016-03-11T01:14:19.000Z";"2781";417.2380065918;423.925994873;417.0130004883;421.6900024414;73969696;6454555816;15306400;"2016-03-11T23:59:59.999Z"
"2016-03-10T00:00:00.000Z";"2016-03-10T23:59:59.999Z";"2016-03-10T21:59:19.000Z";"2016-03-10T02:59:19.000Z";"2781";414.7439880371;417.5119934082;413.2510070801;417.1310119629;81022896;6383105414.4;15302400;"2016-03-10T23:59:59.999Z"
"2016-03-09T00:00:00.000Z";"2016-03-09T23:59:59.999Z";"2016-03-09T17:04:19.000Z";"2016-03-09T08:09:20.000Z";"2781";413.8940124512;416.0320129395;411.6059875488;414.8599853516;70012304;6346735710;15298500;"2016-03-09T23:59:59.999Z"
"2016-03-08T00:00:00.000Z";"2016-03-08T23:59:59.999Z";"2016-03-08T05:29:20.000Z";"2016-03-08T13:34:19.000Z";"2781";414.4649963379;416.2430114746;411.0939941406;413.9719848633;70311696;6331422308.9;15294325;"2016-03-08T23:59:59.999Z"
"2016-03-07T00:00:00.000Z";"2016-03-07T23:59:59.999Z";"2016-03-07T23:19:20.000Z";"2016-03-07T02:19:19.000Z";"2781";407.7569885254;415.9169921875;406.3089904785;414.3210144043;85762400;6335164892.48;15290475;"2016-03-07T23:59:59.999Z"
"2016-03-06T00:00:00.000Z";"2016-03-06T23:59:59.999Z";"2016-03-06T16:19:19.000Z";"2016-03-06T01:19:23.000Z";"2781";400.5249938965;411.9070129395;395.7780151367;407.7070007324;91212496;6232667872.38;15287125;"2016-03-06T23:59:59.999Z"
"2016-03-05T00:00:00.000Z";"2016-03-05T23:59:59.999Z";"2016-03-05T04:39:20.000Z";"2016-03-05T16:44:20.000Z";"2781";410.7810058594;411.2569885254;394.0350036621;400.5700073242;135384992;6122091566.5;15283450;"2016-03-05T23:59:59.999Z"
"2016-03-04T00:00:00.000Z";"2016-03-04T23:59:59.999Z";"2016-03-04T07:44:23.000Z";"2016-03-04T23:59:22.000Z";"2781";421.8359985352;425.1780090332;410.9389953613;410.9389953613;90856096;6279024638.3;15279700;"2016-03-04T23:59:59.999Z"
"2016-03-03T00:00:00.000Z";"2016-03-03T23:59:59.999Z";"2016-03-03T13:49:19.000Z";"2016-03-03T05:59:19.000Z";"2781";423.9119873047;425.3729858398;419.4110107422;421.6510009766;100484000;6441066887.07;15275825;"2016-03-03T23:59:59.999Z"
"2016-03-02T00:00:00.000Z";"2016-03-02T23:59:59.999Z";"2016-03-02T01:09:19.000Z";"2016-03-02T23:59:19.000Z";"2781";435.1310119629;435.9169921875;423.9890136719;423.9890136719;74955296;6475329603.6;15272400;"2016-03-02T23:59:59.999Z"
"2016-03-01T00:00:00.000Z";"2016-03-01T23:59:59.999Z";"2016-03-01T00:54:23.000Z";"2016-03-01T07:54:19.000Z";"2781";437.9169921875;439.6530151367;432.3190002441;435.1229858398;74895800;6643686403.57;15268525;"2016-03-01T23:59:59.999Z"
"2016-02-29T00:00:00.000Z";"2016-02-29T23:59:59.999Z";"2016-02-29T11:29:21.000Z";"2016-02-29T00:24:19.000Z";"2781";433.4379882813;441.5069885254;431.6929931641;437.6969909668;60694700;6681444705;15265000;"2016-02-29T23:59:59.999Z"
"2016-02-28T00:00:00.000Z";"2016-02-28T23:59:59.999Z";"2016-02-28T15:04:19.000Z";"2016-02-28T01:59:18.000Z";"2781";432.5710144043;435.683013916;423.8200073242;433.5039978027;53033400;6615986321.6;15261650;"2016-02-28T23:59:59.999Z"
"2016-02-27T00:00:00.000Z";"2016-02-27T23:59:59.999Z";"2016-02-27T00:39:24.000Z";"2016-02-27T10:14:20.000Z";"2781";432.8389892578;434.2309875488;428.1029968262;432.5190124512;41893600;6599515470.68;15258325;"2016-02-27T23:59:59.999Z"
"2016-02-26T00:00:00.000Z";"2016-02-26T23:59:59.999Z";"2016-02-26T23:59:20.000Z";"2016-02-26T01:39:19.000Z";"2781";424.6289978027;432.1520080566;421.6199951172;432.1520080566;61486000;6592327506.8;15254650;"2016-02-26T23:59:59.999Z"
"2016-02-25T00:00:00.000Z";"2016-02-25T23:59:59.999Z";"2016-02-25T00:34:20.000Z";"2016-02-25T05:24:19.000Z";"2781";425.0369873047;427.7189941406;420.4150085449;424.5440063477;70798000;6474784225.6;15251150;"2016-02-25T23:59:59.999Z"
"2016-02-24T00:00:00.000Z";"2016-02-24T23:59:59.999Z";"2016-02-24T19:29:21.000Z";"2016-02-24T06:04:19.000Z";"2781";420.9559936523;425.549987793;413.9070129395;424.9549865723;67743696;6479395123.75;15247250;"2016-02-24T23:59:59.999Z"
"2016-02-23T00:00:00.000Z";"2016-02-23T23:59:59.999Z";"2016-02-23T03:34:19.000Z";"2016-02-23T19:09:20.000Z";"2781";438.2550048828;439.858001709;417.8210144043;420.7359924316;85244896;6413836323.2;15244325;"2016-02-23T23:59:59.999Z"
"2016-02-22T00:00:00.000Z";"2016-02-22T23:59:59.999Z";"2016-02-22T00:09:23.000Z";"2016-02-22T02:34:20.000Z";"2781";438.9890136719;439.0450134277;432.9169921875;437.7479858398;85385200;6671673493.2;15240900;"2016-02-22T23:59:59.999Z"
"2016-02-21T00:00:00.000Z";"2016-02-21T23:59:59.999Z";"2016-02-21T08:29:20.000Z";"2016-02-21T14:39:24.000Z";"2781";437.7730102539;448.0459899902;429.0769958496;438.7980041504;89820704;6686294224.5;15237750;"2016-02-21T23:59:59.999Z"
"2016-02-20T00:00:00.000Z";"2016-02-20T23:59:59.999Z";"2016-02-20T20:24:20.000Z";"2016-02-20T00:04:20.000Z";"2781";421.6010131836;441.9840087891;421.6010131836;437.1640014648;93992096;6659985887.1;15234525;"2016-02-20T23:59:59.999Z"
"2016-02-19T00:00:00.000Z";"2016-02-19T23:59:59.999Z";"2016-02-19T00:19:22.000Z";"2016-02-19T07:29:19.000Z";"2781";422.7300109863;423.1040039063;417.6040039063;420.7850036621;55711300;6408881658.38;15230775;"2016-02-19T23:59:59.999Z"
"2016-02-18T00:00:00.000Z";"2016-02-18T23:59:59.999Z";"2016-02-18T13:14:19.000Z";"2016-02-18T00:44:20.000Z";"2781";416.5719909668;425.9960021973;415.6380004883;422.3729858398;76752600;6431547586.27;15227175;"2016-02-18T23:59:59.999Z"
"2016-02-17T00:00:00.000Z";"2016-02-17T23:59:59.999Z";"2016-02-17T20:14:19.000Z";"2016-02-17T01:19:21.000Z";"2781";407.6560058594;421.1669921875;406.783996582;416.3219909668;83193600;6337628173.8;15222900;"2016-02-17T23:59:59.999Z"
"2016-02-16T00:00:00.000Z";"2016-02-16T23:59:59.999Z";"2016-02-16T17:44:21.000Z";"2016-02-16T00:04:19.000Z";"2781";401.4320068359;408.9450073242;401.4320068359;407.4880065918;73093104;6201590433.6;15219075;"2016-02-16T23:59:59.999Z"
"2016-02-15T00:00:00.000Z";"2016-02-15T23:59:59.999Z";"2016-02-15T00:29:18.000Z";"2016-02-15T21:54:20.000Z";"2781";407.5679931641;410.3810119629;397.7489929199;400.1849975586;74070496;6089064890.62;15215625;"2016-02-15T23:59:59.999Z"
"2016-02-14T00:00:00.000Z";"2016-02-14T23:59:59.999Z";"2016-02-14T23:59:18.000Z";"2016-02-14T00:04:19.000Z";"2781";392.9320068359;407.2300109863;392.9320068359;407.2300109863;74469800;6194711494.75;15211825;"2016-02-14T23:59:59.999Z"
"2016-02-13T00:00:00.000Z";"2016-02-13T23:59:59.999Z";"2016-02-13T23:59:18.000Z";"2016-02-13T00:04:18.000Z";"2781";384.6409912109;391.8599853516;384.6409912109;391.8599853516;61911700;5959279525.5;15207675;"2016-02-13T23:59:59.999Z"
"2016-02-12T00:00:00.000Z";"2016-02-12T23:59:59.999Z";"2016-02-12T12:59:19.000Z";"2016-02-12T01:04:19.000Z";"2781";379.6860046387;384.9540100098;379.6000061035;384.2630004883;67042800;5842238586.25;15203750;"2016-02-12T23:59:59.999Z"
"2016-02-11T00:00:00.000Z";"2016-02-11T23:59:59.999Z";"2016-02-11T02:24:20.000Z";"2016-02-11T20:14:18.000Z";"2781";382.1140136719;383.1300048828;376.3989868164;379.6539916992;74375600;5770550973;15199500;"2016-02-11T23:59:59.999Z"
"2016-02-10T00:00:00.000Z";"2016-02-10T23:59:59.999Z";"2016-02-10T15:14:20.000Z";"2016-02-10T01:24:19.000Z";"2781";376.1459960938;385.483001709;375.782989502;381.6489868164;85130896;5799042060.3;15194700;"2016-02-10T23:59:59.999Z"
"2016-02-09T00:00:00.000Z";"2016-02-09T23:59:59.999Z";"2016-02-09T13:14:19.000Z";"2016-02-09T05:19:24.000Z";"2781";373.4230041504;377.2460021973;372.8980102539;376.0289916992;55318500;5712106127.4;15190600;"2016-02-09T23:59:59.999Z"
"2016-02-08T00:00:00.000Z";"2016-02-08T23:59:59.999Z";"2016-02-08T08:04:19.000Z";"2016-02-08T23:44:18.000Z";"2781";376.7569885254;379.8789978027;373.3340148926;373.4469909668;47671100;5671240831.4;15186200;"2016-02-08T23:59:59.999Z"
"2016-02-07T00:00:00.000Z";"2016-02-07T23:59:59.999Z";"2016-02-07T12:54:18.000Z";"2016-02-07T21:04:20.000Z";"2781";376.5140075684;380.8710021973;374.9030151367;376.6199951172;37076300;5718023734.5;15182475;"2016-02-07T23:59:59.999Z"
"2016-02-06T00:00:00.000Z";"2016-02-06T23:59:59.999Z";"2016-02-06T00:09:22.000Z";"2016-02-06T05:39:18.000Z";"2781";386.5889892578;386.6310119629;372.3869934082;376.5220031738;49249300;5714879155.15;15178075;"2016-02-06T23:59:59.999Z"
"2016-02-05T00:00:00.000Z";"2016-02-05T23:59:59.999Z";"2016-02-05T12:04:22.000Z";"2016-02-05T22:14:21.000Z";"2781";388.8980102539;391.0939941406;385.5719909668;386.5490112305;43825000;5865136968.17;15173075;"2016-02-05T23:59:59.999Z"
"2016-02-04T00:00:00.000Z";"2016-02-04T23:59:59.999Z";"2016-02-04T21:04:20.000Z";"2016-02-04T00:09:24.000Z";"2781";370.1740112305;391.608001709;369.9930114746;389.5939941406;69285504;5909517629.6;15168400;"2016-02-04T23:59:59.999Z"
"2016-02-03T00:00:00.000Z";"2016-02-03T23:59:59.999Z";"2016-02-03T08:44:18.000Z";"2016-02-03T22:44:20.000Z";"2781";374.6459960938;374.950012207;368.0450134277;369.949005127;45933400;5609971377.07;15164175;"2016-02-03T23:59:59.999Z"
"2016-02-02T00:00:00.000Z";"2016-02-02T23:59:59.999Z";"2016-02-02T16:09:20.000Z";"2016-02-02T00:04:20.000Z";"2781";372.9200134277;375.8829956055;372.9200134277;374.4479980469;40378700;5676528706.8;15159725;"2016-02-02T23:59:59.999Z"
"2016-02-01T00:00:00.000Z";"2016-02-01T23:59:59.999Z";"2016-02-01T10:54:20.000Z";"2016-02-01T01:54:20.000Z";"2781";369.3500061035;378.0719909668;367.9570007324;373.0559997559;51656700;5653747617.6;15155225;"2016-02-01T23:59:59.999Z"
"2016-01-31T00:00:00.000Z";"2016-01-31T23:59:59.999Z";"2016-01-31T07:39:19.000Z";"2016-01-31T23:49:20.000Z";"2781";378.2929992676;380.3469848633;367.8349914551;368.766998291;37894300;5587253351.23;15151175;"2016-01-31T23:59:59.999Z"
"2016-01-30T00:00:00.000Z";"2016-01-30T23:59:59.999Z";"2016-01-30T22:09:19.000Z";"2016-01-30T04:09:19.000Z";"2781";378.8649902344;380.9169921875;376.4909973145;378.2550048828;30284400;5729296095.75;15146650;"2016-01-30T23:59:59.999Z"
"2016-01-29T00:00:00.000Z";"2016-01-29T23:59:59.999Z";"2016-01-29T10:34:18.000Z";"2016-01-29T03:14:20.000Z";"2781";380.108001709;384.3789978027;365.4519958496;379.4739990234;86125296;5745985821.15;15141975;"2016-01-29T23:59:59.999Z"
"2016-01-28T00:00:00.000Z";"2016-01-28T23:59:59.999Z";"2016-01-28T00:59:19.000Z";"2016-01-28T23:39:20.000Z";"2781";395.1459960938;395.5020141602;379.7349853516;380.2890014648;59247900;5756710302.52;15137725;"2016-01-28T23:59:59.999Z"
"2016-01-27T00:00:00.000Z";"2016-01-27T23:59:59.999Z";"2016-01-27T07:04:22.000Z";"2016-01-27T00:24:18.000Z";"2781";392.4440002441;396.8429870605;391.7820129395;394.9719848633;47424400;5977545745.2;15134100;"2016-01-27T23:59:59.999Z"
"2016-01-26T00:00:00.000Z";"2016-01-26T23:59:59.999Z";"2016-01-26T10:29:17.000Z";"2016-01-26T04:14:19.000Z";"2781";392.0020141602;397.7659912109;390.575012207;392.1530151367;58147000;5933372928.25;15130250;"2016-01-26T23:59:59.999Z"
"2016-01-25T00:00:00.000Z";"2016-01-25T23:59:59.999Z";"2016-01-25T00:04:18.000Z";"2016-01-25T18:14:20.000Z";"2781";402.316986084;402.316986084;388.5539855957;391.7260131836;59062400;5925345407.5;15126250;"2016-01-25T23:59:59.999Z"
"2016-01-24T00:00:00.000Z";"2016-01-24T23:59:59.999Z";"2016-01-24T20:19:19.000Z";"2016-01-24T00:34:23.000Z";"2781";388.1019897461;405.4849853516;387.5100097656;402.9710083008;54824800;6093787907.65;15122150;"2016-01-24T23:59:59.999Z"
"2016-01-23T00:00:00.000Z";"2016-01-23T23:59:59.999Z";"2016-01-23T05:39:19.000Z";"2016-01-23T13:14:17.000Z";"2781";382.4339904785;394.5429992676;381.9809875488;387.4909973145;56247400;5858059876.18;15117925;"2016-01-23T23:59:59.999Z"
"2016-01-22T00:00:00.000Z";"2016-01-22T23:59:59.999Z";"2016-01-22T00:19:20.000Z";"2016-01-22T20:24:20.000Z";"2781";409.7510070801;410.4100036621;375.2820129395;382.4920043945;91546600;5780764155.1;15113425;"2016-01-22T23:59:59.999Z"
"2016-01-21T00:00:00.000Z";"2016-01-21T23:59:59.999Z";"2016-01-21T01:29:18.000Z";"2016-01-21T17:04:18.000Z";"2781";419.6319885254;422.8770141602;406.299987793;410.2619934082;68338000;6198658814.55;15109025;"2016-01-21T23:59:59.999Z"
"2016-01-20T00:00:00.000Z";"2016-01-20T23:59:59.999Z";"2016-01-20T23:19:19.000Z";"2016-01-20T00:34:19.000Z";"2781";379.7399902344;425.266998291;376.5989990234;420.2300109863;121720000;6347836793.75;15105625;"2016-01-20T23:59:59.999Z"
"2016-01-19T00:00:00.000Z";"2016-01-19T23:59:59.999Z";"2016-01-19T13:44:19.000Z";"2016-01-19T19:34:16.000Z";"2781";387.0260009766;387.7300109863;378.9719848633;380.1489868164;46819800;5740934168.2;15101800;"2016-01-19T23:59:59.999Z"
"2016-01-18T00:00:00.000Z";"2016-01-18T23:59:59.999Z";"2016-01-18T14:04:18.000Z";"2016-01-18T07:59:17.000Z";"2781";381.733001709;388.1040039063;376.6650085449;387.1679992676;54403900;5845656048;15098500;"2016-01-18T23:59:59.999Z"
"2016-01-17T00:00:00.000Z";"2016-01-17T23:59:59.999Z";"2016-01-17T00:59:18.000Z";"2016-01-17T07:19:17.000Z";"2781";387.1520080566;390.9649963379;380.092010498;382.2990112305;45319600;5770478450.85;15094150;"2016-01-17T23:59:59.999Z"
"2016-01-16T00:00:00.000Z";"2016-01-16T23:59:59.999Z";"2016-01-16T23:49:17.000Z";"2016-01-16T08:04:18.000Z";"2781";365.0729980469;390.5570068359;354.9140014648;387.5360107422;120352000;5848063566;15090375;"2016-01-16T23:59:59.999Z"
"2016-01-15T00:00:00.000Z";"2016-01-15T23:59:59.999Z";"2016-01-15T00:04:17.000Z";"2016-01-15T23:59:19.000Z";"2781";430.2550048828;430.2550048828;364.3309936523;364.3309936523;153351008;5496598039.07;15086825;"2016-01-15T23:59:59.999Z"
"2016-01-14T00:00:00.000Z";"2016-01-14T23:59:59.999Z";"2016-01-14T03:04:26.000Z";"2016-01-14T10:39:18.000Z";"2781";432.2879943848;433.324005127;427.8450012207;430.3059997559;43945500;6490638885.15;15083775;"2016-01-14T23:59:59.999Z"
"2016-01-13T00:00:00.000Z";"2016-01-13T23:59:59.999Z";"2016-01-13T00:29:19.000Z";"2016-01-13T00:59:17.000Z";"2781";434.6650085449;435.1860046387;424.4429931641;432.3710021973;173888000;6520360056.22;15080475;"2016-01-13T23:59:59.999Z"
"2016-01-12T00:00:00.000Z";"2016-01-12T23:59:59.999Z";"2016-01-12T00:04:18.000Z";"2016-01-12T23:59:18.000Z";"2781";448.1820068359;448.1820068359;435.6900024414;435.6900024414;115607000;6568800099.75;15076775;"2016-01-12T23:59:59.999Z"
"2016-01-11T00:00:00.000Z";"2016-01-11T23:59:59.999Z";"2016-01-11T03:14:18.000Z";"2016-01-11T07:19:19.000Z";"2781";448.6979980469;450.6619873047;443.8550109863;448.4280090332;40450000;6758931030;15072500;"2016-01-11T23:59:59.999Z"
"2016-01-10T00:00:00.000Z";"2016-01-10T23:59:59.999Z";"2016-01-10T00:19:20.000Z";"2016-01-10T12:39:16.000Z";"2781";448.2380065918;448.3089904785;440.3510131836;447.9909973145;35995900;6750440385.75;15068250;"2016-01-10T23:59:59.999Z"
"2016-01-09T00:00:00.000Z";"2016-01-09T23:59:59.999Z";"2016-01-09T01:19:17.000Z";"2016-01-09T15:04:19.000Z";"2781";453.3829956055;454.6400146484;446.8890075684;447.6109924316;32278000;6742767342.9;15063900;"2016-01-09T23:59:59.999Z"
"2016-01-08T00:00:00.000Z";"2016-01-08T23:59:59.999Z";"2016-01-08T01:29:27.000Z";"2016-01-08T18:19:17.000Z";"2781";457.5379943848;462.9339904785;447.9379882813;453.2300109863;56993000;6825700453.75;15060125;"2016-01-08T23:59:59.999Z"
"2016-01-07T00:00:00.000Z";"2016-01-07T23:59:59.999Z";"2016-01-07T23:49:18.000Z";"2016-01-07T02:09:18.000Z";"2781";430.0109863281;458.7659912109;429.0769958496;458.0480041504;87562200;6896279078.4;15055800;"2016-01-07T23:59:59.999Z"
"2016-01-06T00:00:00.000Z";"2016-01-06T23:59:59.999Z";"2016-01-06T00:04:18.000Z";"2016-01-06T03:54:17.000Z";"2781";431.8559875488;431.8559875488;426.341003418;429.1050109863;34042500;6458942098.12;15052125;"2016-01-06T23:59:59.999Z"
"2016-01-05T00:00:00.000Z";"2016-01-05T23:59:59.999Z";"2016-01-05T02:34:22.000Z";"2016-01-05T13:09:22.000Z";"2781";433.0690002441;434.1820068359;429.675994873;431.9599914551;34522600;6500393256;15048600;"2016-01-05T23:59:59.999Z"
"2016-01-04T00:00:00.000Z";"2016-01-04T23:59:59.999Z";"2016-01-04T15:39:21.000Z";"2016-01-04T01:04:23.000Z";"2781";430.0610046387;434.516998291;429.0840148926;433.091003418;38477500;6515713340.43;15044675;"2016-01-04T23:59:59.999Z"
"2016-01-03T00:00:00.000Z";"2016-01-03T23:59:59.999Z";"2016-01-03T00:14:20.000Z";"2016-01-03T20:04:23.000Z";"2781";433.5780029297;433.7430114746;424.7059936523;430.0109863281;39633800;6467429941.65;15040150;"2016-01-03T23:59:59.999Z"
"2016-01-02T00:00:00.000Z";"2016-01-02T23:59:59.999Z";"2016-01-02T00:44:22.000Z";"2016-01-02T13:54:20.000Z";"2781";434.6220092773;436.0620117188;431.8699951172;433.4379882813;30096600;6517390487;15036500;"2016-01-02T23:59:59.999Z"
"2016-01-01T00:00:00.000Z";"2016-01-01T23:59:59.999Z";"2016-01-01T04:29:22.000Z";"2016-01-01T13:59:21.000Z";"2781";430.7210083008;436.2460021973;427.5150146484;434.3340148926;36278900;6529299588.6;15032900;"2016-01-01T23:59:59.999Z"
"2015-12-31T00:00:00.000Z";"2015-12-31T23:59:59.999Z";"2015-12-31T21:24:20.000Z";"2015-12-31T06:04:22.000Z";"2781";425.875;432.9209899902;418.7349853516;430.566986084;45996600;6471217490.68;15029525;"2015-12-31T23:59:59.999Z"
"2015-12-30T00:00:00.000Z";"2015-12-30T23:59:59.999Z";"2015-12-30T01:59:21.000Z";"2015-12-30T13:54:23.000Z";"2781";433.299987793;434.3869934082;422.0840148926;426.6199951172;46889400;6410381454.5;15025975;"2015-12-30T23:59:59.999Z"
"2015-12-29T00:00:00.000Z";"2015-12-29T23:59:59.999Z";"2015-12-29T23:59:23.000Z";"2015-12-29T08:44:39.000Z";"2781";422.0979919434;432.983001709;420.6270141602;432.983001709;51596500;6504194853.98;15021825;"2015-12-29T23:59:59.999Z"
"2015-12-28T00:00:00.000Z";"2015-12-28T23:59:59.999Z";"2015-12-28T02:49:20.000Z";"2015-12-28T20:54:20.000Z";"2781";423.3429870605;429.7690124512;418.4809875488;422.2789916992;49638600;6341733237.12;15017875;"2015-12-28T23:59:59.999Z"
"2015-12-27T00:00:00.000Z";"2015-12-27T23:59:59.999Z";"2015-12-27T22:54:20.000Z";"2015-12-27T00:59:21.000Z";"2781";416.5140075684;424.0069885254;408.8829956055;422.8229980469;53591200;6348296233.72;15014075;"2015-12-27T23:59:59.999Z"
"2015-12-26T00:00:00.000Z";"2015-12-26T23:59:59.999Z";"2015-12-26T00:59:22.000Z";"2015-12-26T17:19:20.000Z";"2781";455.7560119629;457.4890136719;405.7600097656;417.2739868164;116166000;6262844602.3;15008950;"2015-12-26T23:59:59.999Z"
"2015-12-25T00:00:00.000Z";"2015-12-25T23:59:59.999Z";"2015-12-25T06:34:20.000Z";"2015-12-25T12:34:21.000Z";"2781";454.8550109863;458.3049926758;452.075012207;455.6530151367;39078500;6836936569.1;15004700;"2015-12-25T23:59:59.999Z"
"2015-12-24T00:00:00.000Z";"2015-12-24T23:59:59.999Z";"2015-12-24T09:19:38.000Z";"2015-12-24T00:19:22.000Z";"2781";443.091003418;458.4559936523;443.0769958496;454.9849853516;57157200;6825070740.25;15000650;"2015-12-24T23:59:59.999Z"
"2015-12-23T00:00:00.000Z";"2015-12-23T23:59:59.999Z";"2015-12-23T22:09:22.000Z";"2015-12-23T00:14:21.000Z";"2781";436.7200012207;444.5289916992;436.6189880371;442.4010009766;47161400;6634776277.2;14997200;"2015-12-23T23:59:59.999Z"
"2015-12-22T00:00:00.000Z";"2015-12-22T23:59:59.999Z";"2015-12-22T10:14:22.000Z";"2015-12-22T20:24:22.000Z";"2781";437.4360046387;443.6879882813;435.5159912109;436.5719909668;50840400;6545633139;14993250;"2015-12-22T23:59:59.999Z"
"2015-12-21T00:00:00.000Z";"2015-12-21T23:59:59.999Z";"2015-12-21T11:59:22.000Z";"2015-12-21T00:59:20.000Z";"2781";442.8380126953;444.7290039063;427.3120117188;438.6390075684;77639696;6574990256.48;14989525;"2015-12-21T23:59:59.999Z"
"2015-12-20T00:00:00.000Z";"2015-12-20T23:59:59.999Z";"2015-12-20T00:44:20.000Z";"2015-12-20T18:09:20.000Z";"2781";462.2340087891;462.6449890137;434.3380126953;442.6849975586;75409400;6633988873;14985800;"2015-12-20T23:59:59.999Z"
"2015-12-19T00:00:00.000Z";"2015-12-19T23:59:59.999Z";"2015-12-19T05:39:21.000Z";"2015-12-19T16:24:20.000Z";"2781";463.5520019531;465.5809936523;456.7650146484;462.3219909668;47892700;6926346391.3;14981650;"2015-12-19T23:59:59.999Z"
"2015-12-18T00:00:00.000Z";"2015-12-18T23:59:59.999Z";"2015-12-18T08:09:22.000Z";"2015-12-18T00:49:21.000Z";"2781";455.8469848633;465.1770019531;454.9400024414;463.6159973145;60220100;6943912953.6;14977725;"2015-12-18T23:59:59.999Z"
"2015-12-17T00:00:00.000Z";"2015-12-17T23:59:59.999Z";"2015-12-17T10:54:23.000Z";"2015-12-17T03:39:22.000Z";"2781";454.7770080566;457.8599853516;448.858001709;456.0780029297;47978400;6829095334.95;14973525;"2015-12-17T23:59:59.999Z"
"2015-12-16T00:00:00.000Z";"2015-12-16T23:59:59.999Z";"2015-12-16T00:04:23.000Z";"2015-12-16T04:09:20.000Z";"2781";465.2080078125;465.2080078125;443.8510131836;454.9339904785;107944000;6810202753.1;14969650;"2015-12-16T23:59:59.999Z"
"2015-12-15T00:00:00.000Z";"2015-12-15T23:59:59.999Z";"2015-12-15T23:59:22.000Z";"2015-12-15T00:04:22.000Z";"2781";443.8779907227;465.3210144043;443.8779907227;465.3210144043;83121104;6963784691.55;14965550;"2015-12-15T23:59:59.999Z"
"2015-12-14T00:00:00.000Z";"2015-12-14T23:59:59.999Z";"2015-12-14T16:59:22.000Z";"2015-12-14T00:14:24.000Z";"2781";433.2720031738;447.141998291;430.4559936523;444.1820068359;130496000;6645395797.45;14960975;"2015-12-14T23:59:59.999Z"
"2015-12-13T00:00:00.000Z";"2015-12-13T23:59:59.999Z";"2015-12-13T20:24:22.000Z";"2015-12-13T04:09:24.000Z";"2781";431.6600036621;441.6799926758;426.2680053711;433.7550048828;55050600;6487293999.38;14956125;"2015-12-13T23:59:59.999Z"
"2015-12-12T00:00:00.000Z";"2015-12-12T23:59:59.999Z";"2015-12-12T03:49:35.000Z";"2015-12-12T06:09:20.000Z";"2781";452.3349914551;469.1029968262;410.7409973145;434.9970092773;131969000;6504325267.28;14952575;"2015-12-12T23:59:59.999Z"
"2015-12-11T00:00:00.000Z";"2015-12-11T23:59:59.999Z";"2015-12-11T23:59:22.000Z";"2015-12-11T00:04:21.000Z";"2781";415.2810058594;451.9379882813;415.2810058594;451.9379882813;110944000;6755795193;14948500;"2015-12-11T23:59:59.999Z"
"2015-12-10T00:00:00.000Z";"2015-12-10T23:59:59.999Z";"2015-12-10T00:29:23.000Z";"2015-12-10T07:14:22.000Z";"2781";417.9880065918;419.5090026855;411.5480041504;415.4790039063;52138900;6209105141.55;14944450;"2015-12-10T23:59:59.999Z"
"2015-12-09T00:00:00.000Z";"2015-12-09T23:59:59.999Z";"2015-12-09T11:44:39.000Z";"2015-12-09T17:09:20.000Z";"2781";414.4410095215;423.1199951172;406.2909851074;417.5629882813;90917200;6238015413.3;14939100;"2015-12-09T23:59:59.999Z"
"2015-12-08T00:00:00.000Z";"2015-12-08T23:59:59.999Z";"2015-12-08T23:59:20.000Z";"2015-12-08T06:09:23.000Z";"2781";395.7539978027;415.5629882813;389.950012207;415.5629882813;57801400;6206381459.62;14934875;"2015-12-08T23:59:59.999Z"
"2015-12-07T00:00:00.000Z";"2015-12-07T23:59:59.999Z";"2015-12-07T13:14:22.000Z";"2015-12-07T00:19:20.000Z";"2781";389.9779968262;399.9689941406;385.4110107422;395.5360107422;63455800;5905560136.4;14930525;"2015-12-07T23:59:59.999Z"
"2015-12-06T00:00:00.000Z";"2015-12-06T23:59:59.999Z";"2015-12-06T05:34:27.000Z";"2015-12-06T13:19:21.000Z";"2781";389.5549926758;402.8089904785;387.0889892578;388.782989502;77762000;5803305523.55;14926850;"2015-12-06T23:59:59.999Z"
"2015-12-05T00:00:00.000Z";"2015-12-05T23:59:59.999Z";"2015-12-05T23:24:23.000Z";"2015-12-05T00:44:20.000Z";"2781";363.7210083008;389.7850036621;363.2290039063;388.949005127;66282200;5804247032.1;14922900;"2015-12-05T23:59:59.999Z"
"2015-12-04T00:00:00.000Z";"2015-12-04T23:59:59.999Z";"2015-12-04T15:05:03.000Z";"2015-12-04T02:59:20.000Z";"2781";361.2619934082;363.5159912109;355.7569885254;363.183013916;35784100;5418154665.07;14918525;"2015-12-04T23:59:59.999Z"
"2015-12-03T00:00:00.000Z";"2015-12-03T23:59:59.999Z";"2015-12-03T04:34:22.000Z";"2015-12-03T15:39:52.000Z";"2781";359.3309936523;370.2749938965;357.4119873047;361.0459899902;50714900;5384892776.2;14914700;"2015-12-03T23:59:59.999Z"
